"pollster_name","candidate","percentage","party","sample_size","state","numeric_grade"
"PPP","Kamala Harris",45,"DEM",837,"Florida",1.4
"PPP","Donald Trump",48,"REP",837,"Florida",1.4
"PPP","Jill Stein",1,"GRE",837,"Florida",1.4
"PPP","Robert F. Kennedy",2,"IND",837,"Florida",1.4
"PPP","Cornel West",1,"IND",837,"Florida",1.4
"PPP","Kamala Harris",47,"DEM",837,"Florida",1.4
"PPP","Donald Trump",51,"REP",837,"Florida",1.4
"Emerson","Kamala Harris",53.6,"DEM",965,"New Mexico",2.9
"Emerson","Donald Trump",46.4,"REP",965,"New Mexico",2.9
"Emerson","Kamala Harris",51,"DEM",965,"New Mexico",2.9
"Emerson","Donald Trump",40.2,"REP",965,"New Mexico",2.9
"Emerson","Robert F. Kennedy",3.4,"IND",965,"New Mexico",2.9
"Emerson","Cornel West",0.2,"IND",965,"New Mexico",2.9
"Emerson","Jill Stein",0.3,"GRE",965,"New Mexico",2.9
"Emerson","Chase Oliver",0.2,"LIB",965,"New Mexico",2.9
"TIPP","Kamala Harris",46.4,"DEM",1001,"Michigan",1.8
"TIPP","Donald Trump",44.1,"REP",1001,"Michigan",1.8
"TIPP","Kamala Harris",48.4,"DEM",741,"Michigan",1.8
"TIPP","Donald Trump",46,"REP",741,"Michigan",1.8
"TIPP","Kamala Harris",43.7,"DEM",1001,"Michigan",1.8
"TIPP","Donald Trump",41.9,"REP",1001,"Michigan",1.8
"TIPP","Robert F. Kennedy",5.9,"IND",1001,"Michigan",1.8
"TIPP","Cornel West",1.2,"IND",1001,"Michigan",1.8
"TIPP","Jill Stein",1.1,"GRE",1001,"Michigan",1.8
"TIPP","Kamala Harris",46.8,"DEM",741,"Michigan",1.8
"TIPP","Donald Trump",44.8,"REP",741,"Michigan",1.8
"TIPP","Robert F. Kennedy",5.1,"IND",741,"Michigan",1.8
"TIPP","Cornel West",0.7,"IND",741,"Michigan",1.8
"TIPP","Jill Stein",0.9,"GRE",741,"Michigan",1.8
"SurveyUSA/High Point University","Kamala Harris",46,"DEM",1053,"North Carolina",2.8
"SurveyUSA/High Point University","Donald Trump",45,"REP",1053,"North Carolina",2.8
"SurveyUSA/High Point University","Kamala Harris",47,"DEM",941,"North Carolina",2.8
"SurveyUSA/High Point University","Donald Trump",47,"REP",941,"North Carolina",2.8
"Fabrizio Ward","Kamala Harris",44,"DEM",400,"Michigan",1.7
"Fabrizio Ward","Donald Trump",43,"REP",400,"Michigan",1.7
"Fabrizio Ward","Robert F. Kennedy",5,"IND",400,"Michigan",1.7
"Fabrizio Ward","Kamala Harris",46,"DEM",400,"Michigan",1.7
"Fabrizio Ward","Donald Trump",48,"REP",400,"Michigan",1.7
"Fabrizio Ward","Kamala Harris",43,"DEM",400,"Pennsylvania",1.7
"Fabrizio Ward","Donald Trump",43,"REP",400,"Pennsylvania",1.7
"Fabrizio Ward","Robert F. Kennedy",3,"IND",400,"Pennsylvania",1.7
"Fabrizio Ward","Kamala Harris",46,"DEM",400,"Pennsylvania",1.7
"Fabrizio Ward","Donald Trump",47,"REP",400,"Pennsylvania",1.7
"Fabrizio Ward","Kamala Harris",47,"DEM",400,"Wisconsin",1.7
"Fabrizio Ward","Donald Trump",42,"REP",400,"Wisconsin",1.7
"Fabrizio Ward","Robert F. Kennedy",4,"IND",400,"Wisconsin",1.7
"Fabrizio Ward","Kamala Harris",49,"DEM",400,"Wisconsin",1.7
"Fabrizio Ward","Donald Trump",45,"REP",400,"Wisconsin",1.7
"BK Strategies","Kamala Harris",48,"DEM",600,"Wisconsin",1.3
"BK Strategies","Donald Trump",45,"REP",600,"Wisconsin",1.3
"Fabrizio/Impact","Kamala Harris",59,"DEM",600,"Maryland",1.7
"Fabrizio/Impact","Donald Trump",29,"REP",600,"Maryland",1.7
"Fabrizio/Impact","Robert F. Kennedy",5,"IND",600,"Maryland",1.7
"Fabrizio/Impact","Jill Stein",1,"GRE",600,"Maryland",1.7
"Fabrizio/Impact","Chase Oliver",1,"LIB",600,"Maryland",1.7
"Fabrizio/Impact","Kamala Harris",64,"DEM",600,"Maryland",1.7
"Fabrizio/Impact","Donald Trump",32,"REP",600,"Maryland",1.7
"Spry Strategies","Kamala Harris",47.6,"DEM",600,"Arizona",1.5
"Spry Strategies","Donald Trump",48.7,"REP",600,"Arizona",1.5
"Spry Strategies","Kamala Harris",46.1,"DEM",600,"Arizona",1.5
"Spry Strategies","Donald Trump",46.4,"REP",600,"Arizona",1.5
"Spry Strategies","Robert F. Kennedy",2.3,"IND",600,"Arizona",1.5
"Spry Strategies","Jill Stein",1.4,"GRE",600,"Arizona",1.5
"Spry Strategies","Kamala Harris",48.9,"DEM",600,"Georgia",1.5
"Spry Strategies","Donald Trump",49.3,"REP",600,"Georgia",1.5
"Spry Strategies","Kamala Harris",46.8,"DEM",600,"Georgia",1.5
"Spry Strategies","Donald Trump",48.1,"REP",600,"Georgia",1.5
"Spry Strategies","Robert F. Kennedy",2.1,"IND",600,"Georgia",1.5
"Spry Strategies","Jill Stein",1.4,"GRE",600,"Georgia",1.5
"Spry Strategies","Kamala Harris",47.2,"DEM",600,"North Carolina",1.5
"Spry Strategies","Donald Trump",47.4,"REP",600,"North Carolina",1.5
"Spry Strategies","Kamala Harris",46.5,"DEM",600,"North Carolina",1.5
"Spry Strategies","Donald Trump",45.1,"REP",600,"North Carolina",1.5
"Spry Strategies","Robert F. Kennedy",2.9,"IND",600,"North Carolina",1.5
"Spry Strategies","Jill Stein",0.6,"GRE",600,"North Carolina",1.5
"Spry Strategies","Kamala Harris",48.2,"DEM",600,"Pennsylvania",1.5
"Spry Strategies","Donald Trump",47.2,"REP",600,"Pennsylvania",1.5
"Spry Strategies","Kamala Harris",46.3,"DEM",600,"Pennsylvania",1.5
"Spry Strategies","Donald Trump",45,"REP",600,"Pennsylvania",1.5
"Spry Strategies","Robert F. Kennedy",4.3,"IND",600,"Pennsylvania",1.5
"Spry Strategies","Jill Stein",1.2,"GRE",600,"Pennsylvania",1.5
"Spry Strategies","Kamala Harris",47.9,"DEM",600,"Wisconsin",1.5
"Spry Strategies","Donald Trump",45.2,"REP",600,"Wisconsin",1.5
"Spry Strategies","Kamala Harris",46.3,"DEM",600,"Wisconsin",1.5
"Spry Strategies","Donald Trump",42.4,"REP",600,"Wisconsin",1.5
"Spry Strategies","Robert F. Kennedy",3.3,"IND",600,"Wisconsin",1.5
"Spry Strategies","Jill Stein",1.8,"GRE",600,"Wisconsin",1.5
"InsiderAdvantage","Kamala Harris",46,"DEM",800,"Pennsylvania",2
"InsiderAdvantage","Donald Trump",46.6,"REP",800,"Pennsylvania",2
"U. New Hampshire","Kamala Harris",50,"DEM",2048,"New Hampshire",2.6
"U. New Hampshire","Donald Trump",43,"REP",2048,"New Hampshire",2.6
"U. New Hampshire","Robert F. Kennedy",4,"IND",2048,"New Hampshire",2.6
"U. New Hampshire","Chase Oliver",0,"LIB",2048,"New Hampshire",2.6
"U. New Hampshire","Jill Stein",0,"GRE",2048,"New Hampshire",2.6
"U. New Hampshire","Kamala Harris",52,"DEM",2048,"New Hampshire",2.6
"U. New Hampshire","Donald Trump",47,"REP",2048,"New Hampshire",2.6
"U. New Hampshire","Kamala Harris",67,"DEM",924,"Vermont",2.6
"U. New Hampshire","Donald Trump",27,"REP",924,"Vermont",2.6
"U. New Hampshire","Robert F. Kennedy",3,"IND",924,"Vermont",2.6
"U. New Hampshire","Chase Oliver",0,"LIB",924,"Vermont",2.6
"U. New Hampshire","Cornel West",0,"IND",924,"Vermont",2.6
"U. New Hampshire","Kamala Harris",70,"DEM",924,"Vermont",2.6
"U. New Hampshire","Donald Trump",29,"REP",924,"Vermont",2.6
"U. New Hampshire","Kamala Harris",55,"DEM",951,"Maine",2.6
"U. New Hampshire","Donald Trump",38,"REP",951,"Maine",2.6
"U. New Hampshire","Robert F. Kennedy",2,"IND",951,"Maine",2.6
"U. New Hampshire","Chase Oliver",1,"LIB",951,"Maine",2.6
"U. New Hampshire","Jill Stein",1,"GRE",951,"Maine",2.6
"U. New Hampshire","Cornel West",0,"IND",951,"Maine",2.6
"U. New Hampshire","Kamala Harris",58,"DEM",951,"Maine",2.6
"U. New Hampshire","Donald Trump",41,"REP",951,"Maine",2.6
"U. New Hampshire","Kamala Harris",62,"DEM",490,"Maine CD-1",2.6
"U. New Hampshire","Donald Trump",33,"REP",490,"Maine CD-1",2.6
"U. New Hampshire","Robert F. Kennedy",2,"IND",490,"Maine CD-1",2.6
"U. New Hampshire","Chase Oliver",1,"LIB",490,"Maine CD-1",2.6
"U. New Hampshire","Jill Stein",0,"GRE",490,"Maine CD-1",2.6
"U. New Hampshire","Cornel West",0,"IND",490,"Maine CD-1",2.6
"U. New Hampshire","Kamala Harris",64,"DEM",476,"Maine CD-1",2.6
"U. New Hampshire","Donald Trump",36,"REP",476,"Maine CD-1",2.6
"U. New Hampshire","Kamala Harris",49,"DEM",443,"Maine CD-2",2.6
"U. New Hampshire","Donald Trump",44,"REP",443,"Maine CD-2",2.6
"U. New Hampshire","Robert F. Kennedy",2,"IND",443,"Maine CD-2",2.6
"U. New Hampshire","Chase Oliver",1,"LIB",443,"Maine CD-2",2.6
"U. New Hampshire","Jill Stein",1,"GRE",443,"Maine CD-2",2.6
"U. New Hampshire","Cornel West",0,"IND",443,"Maine CD-2",2.6
"U. New Hampshire","Kamala Harris",52,"DEM",432,"Maine CD-2",2.6
"U. New Hampshire","Donald Trump",47,"REP",432,"Maine CD-2",2.6
"Remington","Kamala Harris",50,"DEM",656,"Nebraska CD-2",2.6
"Remington","Donald Trump",42,"REP",656,"Nebraska CD-2",2.6
"Remington","Robert F. Kennedy",2,"IND",656,"Nebraska CD-2",2.6
"Remington","Cornel West",1,"IND",656,"Nebraska CD-2",2.6
"Remington","Jill Stein",0,"GRE",656,"Nebraska CD-2",2.6
"Remington","Chase Oliver",1,"LIB",656,"Nebraska CD-2",2.6
"Change Research","Kamala Harris",47,"DEM",437,"Nebraska CD-2",1.4
"Change Research","Donald Trump",42,"REP",437,"Nebraska CD-2",1.4
"Change Research","Robert F. Kennedy",5,"IND",437,"Nebraska CD-2",1.4
"Roanoke College","Kamala Harris",47,"DEM",691,"Virginia",2.6
"Roanoke College","Donald Trump",44,"REP",691,"Virginia",2.6
"Roanoke College","Kamala Harris",45,"DEM",691,"Virginia",2.6
"Roanoke College","Donald Trump",42,"REP",691,"Virginia",2.6
"Roanoke College","Robert F. Kennedy",6,"IND",691,"Virginia",2.6
"Roanoke College","Cornel West",2,"IND",691,"Virginia",2.6
"Roanoke College","Jill Stein",0,"GRE",691,"Virginia",2.6
"Roanoke College","Chase Oliver",2,"LIB",691,"Virginia",2.6
"Noble Predictive Insights","Kamala Harris",44,"DEM",1003,"Arizona",2.4
"Noble Predictive Insights","Donald Trump",47,"REP",1003,"Arizona",2.4
"Noble Predictive Insights","Kamala Harris",43,"DEM",1003,"Arizona",2.4
"Noble Predictive Insights","Donald Trump",44,"REP",1003,"Arizona",2.4
"Noble Predictive Insights","Robert F. Kennedy",5,"IND",1003,"Arizona",2.4
"Noble Predictive Insights","Cornel West",1,"IND",1003,"Arizona",2.4
"Noble Predictive Insights","Jill Stein",1,"GRE",1003,"Arizona",2.4
"YouGov","Kamala Harris",41,"DEM",900,"Missouri",3
"YouGov","Donald Trump",54,"REP",900,"Missouri",3
"University of Houston/Texas Southern University","Kamala Harris",44.6,"DEM",1365,"Texas",2.2
"University of Houston/Texas Southern University","Donald Trump",49.5,"REP",1365,"Texas",2.2
"University of Houston/Texas Southern University","Robert F. Kennedy",2,"IND",1365,"Texas",2.2
"University of Houston/Texas Southern University","Jill Stein",0.7,"GRE",1365,"Texas",2.2
"University of Houston/Texas Southern University","Chase Oliver",0.5,"LIB",1365,"Texas",2.2
"Cygnal","Kamala Harris",47.8,"DEM",800,"Pennsylvania",2.1
"Cygnal","Donald Trump",47.1,"REP",800,"Pennsylvania",2.1
"Cygnal","Kamala Harris",43.4,"DEM",800,"Pennsylvania",2.1
"Cygnal","Donald Trump",44.3,"REP",800,"Pennsylvania",2.1
"Cygnal","Robert F. Kennedy",5,"IND",800,"Pennsylvania",2.1
"Cygnal","Jill Stein",2,"GRE",800,"Pennsylvania",2.1
"Cygnal","Cornel West",2,"IND",800,"Pennsylvania",2.1
"Siena/NYT","Kamala Harris",46,"DEM",677,"Nevada",3
"Siena/NYT","Donald Trump",48,"REP",677,"Nevada",3
"Siena/NYT","Kamala Harris",47,"DEM",677,"Nevada",3
"Siena/NYT","Donald Trump",48,"REP",677,"Nevada",3
"Siena/NYT","Kamala Harris",42,"DEM",677,"Nevada",3
"Siena/NYT","Donald Trump",45,"REP",677,"Nevada",3
"Siena/NYT","Robert F. Kennedy",6,"IND",677,"Nevada",3
"Siena/NYT","Jill Stein",0,"GRE",677,"Nevada",3
"Siena/NYT","Cornel West",0,"IND",677,"Nevada",3
"Siena/NYT","Chase Oliver",0,"LIB",677,"Nevada",3
"Siena/NYT","Kamala Harris",44,"DEM",677,"Nevada",3
"Siena/NYT","Donald Trump",46,"REP",677,"Nevada",3
"Siena/NYT","Robert F. Kennedy",4,"IND",677,"Nevada",3
"Siena/NYT","Jill Stein",0,"GRE",677,"Nevada",3
"Siena/NYT","Cornel West",0,"IND",677,"Nevada",3
"Siena/NYT","Chase Oliver",0,"LIB",677,"Nevada",3
"Redfield & Wilton Strategies","Kamala Harris",43,"DEM",592,"Arizona",1.8
"Redfield & Wilton Strategies","Donald Trump",44,"REP",592,"Arizona",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",5,"IND",592,"Arizona",1.8
"Redfield & Wilton Strategies","Chase Oliver",1,"LIB",592,"Arizona",1.8
"Redfield & Wilton Strategies","Jill Stein",1,"GRE",592,"Arizona",1.8
"Redfield & Wilton Strategies","Kamala Harris",43,"DEM",1296,"Florida",1.8
"Redfield & Wilton Strategies","Donald Trump",48,"REP",1296,"Florida",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",3,"IND",1296,"Florida",1.8
"Redfield & Wilton Strategies","Chase Oliver",1,"LIB",1296,"Florida",1.8
"Redfield & Wilton Strategies","Jill Stein",0,"GRE",1296,"Florida",1.8
"Redfield & Wilton Strategies","Kamala Harris",46,"DEM",692,"Georgia",1.8
"Redfield & Wilton Strategies","Donald Trump",46,"REP",692,"Georgia",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",2,"IND",692,"Georgia",1.8
"Redfield & Wilton Strategies","Chase Oliver",0,"LIB",692,"Georgia",1.8
"Redfield & Wilton Strategies","Jill Stein",0,"GRE",692,"Georgia",1.8
"Redfield & Wilton Strategies","Kamala Harris",44,"DEM",530,"Michigan",1.8
"Redfield & Wilton Strategies","Donald Trump",45,"REP",530,"Michigan",1.8
"Redfield & Wilton Strategies","Chase Oliver",0,"LIB",530,"Michigan",1.8
"Redfield & Wilton Strategies","Jill Stein",1,"GRE",530,"Michigan",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",4,"IND",530,"Michigan",1.8
"Redfield & Wilton Strategies","Kamala Harris",47,"DEM",475,"Minnesota",1.8
"Redfield & Wilton Strategies","Donald Trump",40,"REP",475,"Minnesota",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",3,"IND",475,"Minnesota",1.8
"Redfield & Wilton Strategies","Chase Oliver",0,"LIB",475,"Minnesota",1.8
"Redfield & Wilton Strategies","Jill Stein",0,"GRE",475,"Minnesota",1.8
"Redfield & Wilton Strategies","Kamala Harris",42,"DEM",536,"Nevada",1.8
"Redfield & Wilton Strategies","Donald Trump",43,"REP",536,"Nevada",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",6,"IND",536,"Nevada",1.8
"Redfield & Wilton Strategies","Chase Oliver",1,"LIB",536,"Nevada",1.8
"Redfield & Wilton Strategies","Jill Stein",1,"GRE",536,"Nevada",1.8
"Redfield & Wilton Strategies","Kamala Harris",47,"DEM",453,"New Mexico",1.8
"Redfield & Wilton Strategies","Donald Trump",41,"REP",453,"New Mexico",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",6,"IND",453,"New Mexico",1.8
"Redfield & Wilton Strategies","Chase Oliver",0,"LIB",453,"New Mexico",1.8
"Redfield & Wilton Strategies","Jill Stein",0,"GRE",453,"New Mexico",1.8
"Redfield & Wilton Strategies","Kamala Harris",44,"DEM",601,"North Carolina",1.8
"Redfield & Wilton Strategies","Donald Trump",47,"REP",601,"North Carolina",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",2,"IND",601,"North Carolina",1.8
"Redfield & Wilton Strategies","Chase Oliver",1,"LIB",601,"North Carolina",1.8
"Redfield & Wilton Strategies","Jill Stein",0,"GRE",601,"North Carolina",1.8
"Redfield & Wilton Strategies","Kamala Harris",46,"DEM",825,"Pennsylvania",1.8
"Redfield & Wilton Strategies","Donald Trump",44,"REP",825,"Pennsylvania",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",4,"IND",825,"Pennsylvania",1.8
"Redfield & Wilton Strategies","Chase Oliver",0,"LIB",825,"Pennsylvania",1.8
"Redfield & Wilton Strategies","Jill Stein",0,"GRE",825,"Pennsylvania",1.8
"Redfield & Wilton Strategies","Kamala Harris",48,"DEM",469,"Wisconsin",1.8
"Redfield & Wilton Strategies","Donald Trump",44,"REP",469,"Wisconsin",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",3,"IND",469,"Wisconsin",1.8
"Redfield & Wilton Strategies","Chase Oliver",0,"LIB",469,"Wisconsin",1.8
"Redfield & Wilton Strategies","Jill Stein",0,"GRE",469,"Wisconsin",1.8
"Siena/NYT","Kamala Harris",49,"DEM",677,"Arizona",3
"Siena/NYT","Donald Trump",45,"REP",677,"Arizona",3
"Siena/NYT","Kamala Harris",50,"DEM",677,"Arizona",3
"Siena/NYT","Donald Trump",45,"REP",677,"Arizona",3
"Siena/NYT","Kamala Harris",45,"DEM",677,"Arizona",3
"Siena/NYT","Donald Trump",42,"REP",677,"Arizona",3
"Siena/NYT","Robert F. Kennedy",6,"IND",677,"Arizona",3
"Siena/NYT","Jill Stein",0,"GRE",677,"Arizona",3
"Siena/NYT","Cornel West",0,"IND",677,"Arizona",3
"Siena/NYT","Chase Oliver",2,"LIB",677,"Arizona",3
"Siena/NYT","Kamala Harris",47,"DEM",677,"Arizona",3
"Siena/NYT","Donald Trump",43,"REP",677,"Arizona",3
"Siena/NYT","Robert F. Kennedy",5,"IND",677,"Arizona",3
"Siena/NYT","Jill Stein",0,"GRE",677,"Arizona",3
"Siena/NYT","Cornel West",0,"IND",677,"Arizona",3
"Siena/NYT","Chase Oliver",1,"LIB",677,"Arizona",3
"St. Anselm","Kamala Harris",51,"DEM",1656,"New Hampshire",2.4
"St. Anselm","Donald Trump",44,"REP",1656,"New Hampshire",2.4
"St. Anselm","Robert F. Kennedy",2,"IND",1656,"New Hampshire",2.4
"St. Anselm","Chase Oliver",0,"LIB",1656,"New Hampshire",2.4
"St. Anselm","Jill Stein",0,"GRE",1656,"New Hampshire",2.4
"Emerson","Kamala Harris",49.3,"DEM",1000,"Pennsylvania",2.9
"Emerson","Donald Trump",50.7,"REP",1000,"Pennsylvania",2.9
"Emerson","Kamala Harris",46.8,"DEM",1000,"Pennsylvania",2.9
"Emerson","Donald Trump",47.4,"REP",1000,"Pennsylvania",2.9
"Emerson","Robert F. Kennedy",2.8,"IND",1000,"Pennsylvania",2.9
"Emerson","Cornel West",0.3,"IND",1000,"Pennsylvania",2.9
"Emerson","Jill Stein",0.3,"GRE",1000,"Pennsylvania",2.9
"Emerson","Chase Oliver",0.2,"LIB",1000,"Pennsylvania",2.9
"TIPP","Kamala Harris",47,"DEM",1015,"Wisconsin",1.8
"TIPP","Donald Trump",46.1,"REP",1015,"Wisconsin",1.8
"TIPP","Kamala Harris",47.2,"DEM",976,"Wisconsin",1.8
"TIPP","Donald Trump",47,"REP",976,"Wisconsin",1.8
"TIPP","Kamala Harris",45.3,"DEM",1015,"Wisconsin",1.8
"TIPP","Donald Trump",43.1,"REP",1015,"Wisconsin",1.8
"TIPP","Robert F. Kennedy",6.1,"IND",1015,"Wisconsin",1.8
"TIPP","Cornel West",0.9,"IND",1015,"Wisconsin",1.8
"TIPP","Jill Stein",0.9,"GRE",1015,"Wisconsin",1.8
"TIPP","Kamala Harris",46.2,"DEM",976,"Wisconsin",1.8
"TIPP","Donald Trump",44.8,"REP",976,"Wisconsin",1.8
"TIPP","Robert F. Kennedy",5.9,"IND",976,"Wisconsin",1.8
"TIPP","Cornel West",0.8,"IND",976,"Wisconsin",1.8
"TIPP","Jill Stein",0.7,"GRE",976,"Wisconsin",1.8
"Siena/NYT","Kamala Harris",49,"DEM",655,"North Carolina",3
"Siena/NYT","Donald Trump",46,"REP",655,"North Carolina",3
"Siena/NYT","Kamala Harris",49,"DEM",655,"North Carolina",3
"Siena/NYT","Donald Trump",47,"REP",655,"North Carolina",3
"Siena/NYT","Kamala Harris",45,"DEM",655,"North Carolina",3
"Siena/NYT","Donald Trump",42,"REP",655,"North Carolina",3
"Siena/NYT","Robert F. Kennedy",5,"IND",655,"North Carolina",3
"Siena/NYT","Jill Stein",2,"GRE",655,"North Carolina",3
"Siena/NYT","Cornel West",0,"IND",655,"North Carolina",3
"Siena/NYT","Chase Oliver",1,"LIB",655,"North Carolina",3
"Siena/NYT","Kamala Harris",46,"DEM",655,"North Carolina",3
"Siena/NYT","Donald Trump",44,"REP",655,"North Carolina",3
"Siena/NYT","Robert F. Kennedy",4,"IND",655,"North Carolina",3
"Siena/NYT","Jill Stein",1,"GRE",655,"North Carolina",3
"Siena/NYT","Cornel West",0,"IND",655,"North Carolina",3
"Siena/NYT","Chase Oliver",0,"LIB",655,"North Carolina",3
"Siena/NYT","Kamala Harris",44,"DEM",661,"Georgia",3
"Siena/NYT","Donald Trump",51,"REP",661,"Georgia",3
"Siena/NYT","Kamala Harris",46,"DEM",661,"Georgia",3
"Siena/NYT","Donald Trump",50,"REP",661,"Georgia",3
"Siena/NYT","Kamala Harris",41,"DEM",661,"Georgia",3
"Siena/NYT","Donald Trump",47,"REP",661,"Georgia",3
"Siena/NYT","Robert F. Kennedy",5,"IND",661,"Georgia",3
"Siena/NYT","Jill Stein",0,"GRE",661,"Georgia",3
"Siena/NYT","Cornel West",0,"IND",661,"Georgia",3
"Siena/NYT","Chase Oliver",2,"LIB",661,"Georgia",3
"Siena/NYT","Kamala Harris",44,"DEM",661,"Georgia",3
"Siena/NYT","Donald Trump",47,"REP",661,"Georgia",3
"Siena/NYT","Robert F. Kennedy",4,"IND",661,"Georgia",3
"Siena/NYT","Jill Stein",0,"GRE",661,"Georgia",3
"Siena/NYT","Cornel West",0,"IND",661,"Georgia",3
"Siena/NYT","Chase Oliver",0,"LIB",661,"Georgia",3
"Strategies 360","Kamala Harris",47,"DEM",400,"Arizona",1.3
"Strategies 360","Donald Trump",46,"REP",400,"Arizona",1.3
"Strategies 360","Kamala Harris",48,"DEM",350,"Nevada",1.3
"Strategies 360","Donald Trump",42,"REP",350,"Nevada",1.3
"Strategies 360","Robert F. Kennedy",5,"IND",350,"Nevada",1.3
"RMG Research","Kamala Harris",39,"DEM",540,"Montana",2.3
"RMG Research","Donald Trump",57,"REP",540,"Montana",2.3
"RMG Research","Robert F. Kennedy",2,"IND",540,"Montana",2.3
"Quinnipiac","Kamala Harris",48,"DEM",1738,"Pennsylvania",2.8
"Quinnipiac","Donald Trump",45,"REP",1738,"Pennsylvania",2.8
"Quinnipiac","Robert F. Kennedy",4,"IND",1738,"Pennsylvania",2.8
"Quinnipiac","Jill Stein",0,"GRE",1738,"Pennsylvania",2.8
"Quinnipiac","Chase Oliver",0,"LIB",1738,"Pennsylvania",2.8
"Quinnipiac","Kamala Harris",50,"DEM",1738,"Pennsylvania",2.8
"Quinnipiac","Donald Trump",47,"REP",1738,"Pennsylvania",2.8
"Suffolk","Kamala Harris",41.8,"DEM",500,"Florida",2.9
"Suffolk","Donald Trump",46.8,"REP",500,"Florida",2.9
"Suffolk","Jill Stein",0.4,"GRE",500,"Florida",2.9
"Suffolk","Robert F. Kennedy",4.8,"IND",500,"Florida",2.9
"Suffolk","Cornel West",0.4,"IND",500,"Florida",2.9
"Suffolk","Chase Oliver",1,"LIB",500,"Florida",2.9
"Fabrizio/Impact","Kamala Harris",43,"DEM",600,"Michigan",1.7
"Fabrizio/Impact","Donald Trump",45,"REP",600,"Michigan",1.7
"Fabrizio/Impact","Robert F. Kennedy",6,"IND",600,"Michigan",1.7
"Fabrizio/Impact","Cornel West",1,"IND",600,"Michigan",1.7
"Fabrizio/Impact","Jill Stein",1,"GRE",600,"Michigan",1.7
"Fabrizio/Impact","Chase Oliver",0,"LIB",600,"Michigan",1.7
"Fabrizio/Impact","Kamala Harris",48,"DEM",600,"Michigan",1.7
"Fabrizio/Impact","Donald Trump",48,"REP",600,"Michigan",1.7
"UC Berkeley","Kamala Harris",59,"DEM",3765,"California",2.5
"UC Berkeley","Donald Trump",34,"REP",3765,"California",2.5
"Franklin and Marshall College","Kamala Harris",46,"DEM",920,"Pennsylvania",2.4
"Franklin and Marshall College","Donald Trump",43,"REP",920,"Pennsylvania",2.4
"Franklin and Marshall College","Robert F. Kennedy",6,"IND",920,"Pennsylvania",2.4
"Franklin and Marshall College","Jill Stein",1,"GRE",920,"Pennsylvania",2.4
"Franklin and Marshall College","Chase Oliver",1,"LIB",920,"Pennsylvania",2.4
"Siena/NYT","Kamala Harris",49,"DEM",693,"Pennsylvania",3
"Siena/NYT","Donald Trump",46,"REP",693,"Pennsylvania",3
"Siena/NYT","Kamala Harris",50,"DEM",693,"Pennsylvania",3
"Siena/NYT","Donald Trump",46,"REP",693,"Pennsylvania",3
"Siena/NYT","Kamala Harris",45,"DEM",693,"Pennsylvania",3
